CalculationName	AlloyChemistry	T	phase_name	#phases	x(AL)	x(AG)	G	H	S	Cp	f(@FCC_A1)	f(@HCP_A3)	f(@CUB_A13)	f(@LIQUID)	f(@BCC_A2)
		K			%	%	J/mole			J/(mole K)	mole/mole	mole/mole	mole/mole		
Point Calculation_801	74AG+26AL in x%	950	BCC_A2	##1	26.0	74.0	-63141.4398	15084.94642	82.34356444	30.51621655					1.0
Point Calculation_802	76AG+24AL in x%	950	BCC_A2	##1	24.0	76.0	-63103.59419	15448.91145	82.68684804	30.43292377					1.0
Point Calculation_803	78AG+22AL in x%	950	BCC_A2+FCC_A1	##2	22.0	78.0	-62945.00741	15756.75315	82.84395848	30.34963052	0.09082235957				0.9091776404
Point Calculation_804	80AG+20AL in x%	950	FCC_A1+BCC_A2	##2	20.0	80.0	-62737.55649	15270.39168	82.11362965	30.2663378	0.8320259111				0.1679740889
Point Calculation_805	82AG+18AL in x%	950	FCC_A1	##1	18.0	82.0	-62493.38659	15219.54504	81.80308592	30.18304485	1.0				
Point Calculation_806	84AG+16AL in x%	950	FCC_A1	##1	16.0	84.0	-62122.70381	15323.74946	81.52258239	30.09975198	1.0				
Point Calculation_807	86AG+14AL in x%	950	FCC_A1	##1	14.0	86.0	-61608.54631	15461.79074	81.12667058	30.01645954	1.0				
Point Calculation_808	88AG+12AL in x%	950	FCC_A1	##1	12.0	88.0	-60935.59265	15637.14372	80.60288039	29.93316615	1.0				
Point Calculation_809	90AG+10AL in x%	950	FCC_A1	##1	10.0	90.0	-60086.76839	15853.66547	79.9372988	29.84987344	1.0				
Point Calculation_810	92AG+8AL in x%	950	FCC_A1	##1	8.0	92.0	-59042.63252	16115.62022	79.11395025	29.76658059	1.0				
Point Calculation_811	94AG+6AL in x%	950	FCC_A1	##1	6.0	94.0	-57780.15228	16427.70419	78.11353313	29.6832877	1.0				
Point Calculation_812	96AG+4AL in x%	950	FCC_A1	##1	4.0	96.0	-56269.77138	16795.07052	76.91035989	29.59999473	1.0				
Point Calculation_813	98AG+2AL in x%	950	FCC_A1	##1	2.0	98.0	-54465.82569	17223.35411	75.46229453	29.51670194	1.0				
Point Calculation_814	100AG+0AL in x%	950	FCC_A1	##1		100.0	-52214.37578	17718.69653	73.61376033	29.43340898	1.0				
Point Calculation_815	0AG+100AL in x%	1000	LIQUID	##1	100.0		-42674.52289	30952.201	73.62672388	31.74821166				1.0	
Point Calculation_816	2AG+98AL in x%	1000	LIQUID	##1	98.0	2.0	-43957.71645	30966.02193	74.92373838	31.71879318				1.0	
Point Calculation_817	4AG+96AL in x%	1000	LIQUID	##1	96.0	4.0	-45024.80507	30947.85679	75.97266185	31.68937466				1.0	
Point Calculation_818	6AG+94AL in x%	1000	LIQUID	##1	94.0	6.0	-46017.02931	30902.469	76.91949831	31.65995796				1.0	
Point Calculation_819	8AG+92AL in x%	1000	LIQUID	##1	92.0	8.0	-46962.98725	30833.80003	77.79678727	31.63053777				1.0	
Point Calculation_820	10AG+90AL in x%	1000	LIQUID	##1	90.0	10.0	-47875.58079	30745.07482	78.62065561	31.60112102				1.0	
Point Calculation_821	12AG+88AL in x%	1000	LIQUID	##1	88.0	12.0	-48762.03364	30638.90172	79.40093536	31.57170233				1.0	
Point Calculation_822	14AG+86AL in x%	1000	LIQUID	##1	86.0	14.0	-49626.90779	30517.36659	80.14427438	31.54228229				1.0	
Point Calculation_823	16AG+84AL in x%	1000	LIQUID	##1	84.0	16.0	-50473.32512	30382.12144	80.85544656	31.51286229				1.0	
Point Calculation_824	18AG+82AL in x%	1000	LIQUID	##1	82.0	18.0	-51303.54634	30234.46728	81.53801362	31.4834431				1.0	
Point Calculation_825	20AG+80AL in x%	1000	LIQUID	##1	80.0	20.0	-52119.27193	30075.43141	82.19470334	31.45402856				1.0	
Point Calculation_826	22AG+78AL in x%	1000	LIQUID	##1	78.0	22.0	-52921.80656	29905.83901	82.82764557	31.4246097				1.0	
Point Calculation_827	24AG+76AL in x%	1000	LIQUID	##1	76.0	24.0	-53712.15049	29726.3791	83.43852959	31.39519108				1.0	
Point Calculation_828	26AG+74AL in x%	1000	LIQUID	##1	74.0	26.0	-54491.04908	29537.66491	84.02871399	31.36577074				1.0	
Point Calculation_829	28AG+72AL in x%	1000	LIQUID	##1	72.0	28.0	-55259.01731	29340.28849	84.5993058	31.33635405				1.0	
Point Calculation_830	30AG+70AL in x%	1000	LIQUID	##1	70.0	30.0	-56016.3489	29134.86966	85.15121856	31.30693599				1.0	
Point Calculation_831	32AG+68AL in x%	1000	LIQUID	##1	68.0	32.0	-56763.11541	28922.09929	85.68521469	31.2775177				1.0	
Point Calculation_832	34AG+66AL in x%	1000	LIQUID	##1	66.0	34.0	-57499.16355	28702.77546	86.20193902	31.24809827				1.0	
Point Calculation_833	36AG+64AL in x%	1000	LIQUID	##1	64.0	36.0	-58224.08279	28477.84179	86.70192458	31.2186809				1.0	
Point Calculation_834	38AG+62AL in x%	1000	LIQUID	##1	62.0	38.0	-58937.21925	28248.4054	87.18562465	31.18926306				1.0	
Point Calculation_835	40AG+60AL in x%	1000	LIQUID	##1	60.0	40.0	-59637.6425	28015.76273	87.65340522	31.159845				1.0	
Point Calculation_836	42AG+58AL in x%	1000	LIQUID	##1	58.0	42.0	-60324.13237	27781.41353	88.1055459	31.13042853				1.0	
Point Calculation_837	44AG+56AL in x%	1000	LIQUID	##1	56.0	44.0	-60995.16147	27547.07033	88.5422318	31.10100752				1.0	
Point Calculation_838	46AG+54AL in x%	1000	LIQUID	##1	54.0	46.0	-61648.877	27314.66244	88.96353944	31.07158946				1.0	
Point Calculation_839	48AG+52AL in x%	1000	LIQUID	##1	52.0	48.0	-62283.08589	27086.33321	89.3694191	31.04217367				1.0	
Point Calculation_840	50AG+50AL in x%	1000	LIQUID	##1	50.0	50.0	-62895.23301	26864.43419	89.7596672	31.01275607				1.0	
Point Calculation_841	52AG+48AL in x%	1000	LIQUID	##1	48.0	52.0	-63482.38803	26651.5107	90.13389873	30.98333482				1.0	
Point Calculation_842	54AG+46AL in x%	1000	LIQUID	##1	46.0	54.0	-64041.22802	26450.2835	90.49151152	30.95391904				1.0	
Point Calculation_843	56AG+44AL in x%	1000	LIQUID	##1	44.0	56.0	-64568.02164	26263.62437	90.83164601	30.92449688				1.0	
Point Calculation_844	58AG+42AL in x%	1000	LIQUID	##1	42.0	58.0	-65058.61383	26094.52603	91.15313986	30.89507882				1.0	
Point Calculation_845	60AG+40AL in x%	1000	LIQUID	##1	40.0	60.0	-65508.411	25946.06644	91.45447745	30.86566122				1.0	
Point Calculation_846	62AG+38AL in x%	1000	LIQUID	##1	38.0	62.0	-65912.36641	25821.36745	91.73373386	30.8362427				1.0	
Point Calculation_847	64AG+36AL in x%	1000	LIQUID	##1	36.0	64.0	-66264.96574	25723.54775	91.98851349	30.80682419				1.0	
Point Calculation_848	66AG+34AL in x%	1000	HCP_A3+LIQUID	##2	34.0	66.0	-66560.65822	19562.39171	86.12304992	30.82589061		0.5569187402		0.4430812598	
Point Calculation_849	68AG+32AL in x%	1000	HCP_A3+BCC_A2	##2	32.0	68.0	-66800.96205	14790.05227	81.59101433	30.80712203		0.9498675906			0.05013240936
Point Calculation_850	70AG+30AL in x%	1000	BCC_A2+HCP_A3	##2	30.0	70.0	-67010.83347	15769.36929	82.78020276	30.74686714		0.2806336001			0.7193663999
Point Calculation_851	72AG+28AL in x%	1000	BCC_A2	##1	28.0	72.0	-67203.32618	16318.32052	83.5216467	30.68661262					1.0
Point Calculation_852	74AG+26AL in x%	1000	BCC_A2	##1	26.0	74.0	-67298.11866	16613.02052	83.91113918	30.62635997					1.0
Point Calculation_853	76AG+24AL in x%	1000	BCC_A2	##1	24.0	76.0	-67277.34025	16973.43061	84.25077086	30.5661014					1.0
Point Calculation_854	78AG+22AL in x%	1000	BCC_A2	##1	22.0	78.0	-67131.49219	17391.85486	84.52334705	30.50585101					1.0
Point Calculation_855	80AG+20AL in x%	1000	FCC_A1+BCC_A2	##2	20.0	80.0	-66887.94497	17024.62004	83.91256502	30.44559668	0.5969301232				0.4030698768
Point Calculation_856	82AG+18AL in x%	1000	FCC_A1	##1	18.0	82.0	-66622.65358	16733.39937	83.35605296	30.38533933	1.0				
Point Calculation_857	84AG+16AL in x%	1000	FCC_A1	##1	16.0	84.0	-66237.84864	16834.04886	83.0718975	30.32508667	1.0				
Point Calculation_858	86AG+14AL in x%	1000	FCC_A1	##1	14.0	86.0	-65703.79856	16968.5352	82.67233376	30.26483174	1.0				
Point Calculation_859	88AG+12AL in x%	1000	FCC_A1	##1	12.0	88.0	-65004.55841	17140.33323	82.14489164	30.20458044	1.0				
Point Calculation_860	90AG+10AL in x%	1000	FCC_A1	##1	10.0	90.0	-64122.35808	17353.30005	81.47565812	30.14432506	1.0				
Point Calculation_861	92AG+8AL in x%	1000	FCC_A1	##1	8.0	92.0	-63036.9578	17611.69985	80.64865765	30.08406899	1.0				
Point Calculation_862	94AG+6AL in x%	1000	FCC_A1	##1	6.0	94.0	-61724.35972	17920.22888	79.6445886	30.02381678	1.0				
Point Calculation_863	96AG+4AL in x%	1000	FCC_A1	##1	4.0	96.0	-60153.72316	18284.04027	78.43776343	29.96356117	1.0				
Point Calculation_864	98AG+2AL in x%	1000	FCC_A1	##1	2.0	98.0	-58277.27722	18708.76892	76.98604614	29.90330885	1.0				
Point Calculation_865	100AG+0AL in x%	1000	FCC_A1	##1		100.0	-55933.30361	19200.5564	75.13386001	29.84305494	1.0				
Point Calculation_866	0AG+100AL in x%	1050	LIQUID	##1	100.0		-46394.89896	32539.6106	75.17572338	31.74819711				1.0	
Point Calculation_867	2AG+98AL in x%	1050	LIQUID	##1	98.0	2.0	-47742.9116	32552.24142	76.4715743	31.73016908				1.0	
Point Calculation_868	4AG+96AL in x%	1050	LIQUID	##1	96.0	4.0	-48862.41474	32532.88617	77.5193342	31.71215017				1.0	
Point Calculation_869	6AG+94AL in x%	1050	LIQUID	##1	94.0	6.0	-49901.94916	32486.30828	78.46500709	31.69412035				1.0	
Point Calculation_870	8AG+92AL in x%	1050	LIQUID	##1	92.0	8.0	-50891.7399	32416.4492	79.34113248	31.67609419				1.0	
Point Calculation_871	10AG+90AL in x%	1050	LIQUID	##1	90.0	10.0	-51845.49522	32326.53388	80.16383725	31.65806983				1.0	
Point Calculation_872	12AG+88AL in x%	1050	LIQUID	##1	88.0	12.0	-52770.93043	32219.17067	80.94295342	31.64004552				1.0	
Point Calculation_873	14AG+86AL in x%	1050	LIQUID	##1	86.0	14.0	-53672.93989	32096.44543	81.68512888	31.62201894				1.0	
Point Calculation_874	16AG+84AL in x%	1050	LIQUID	##1	84.0	16.0	-54554.88419	31960.01017	82.39513749	31.6039915				1.0	
Point Calculation_875	18AG+82AL in x%	1050	LIQUID	##1	82.0	18.0	-55419.20214	31811.1659	83.07654099	31.58596861				1.0	
Point Calculation_876	20AG+80AL in x%	1050	LIQUID	##1	80.0	20.0	-56267.73057	31650.93993	83.73206714	31.5679405				1.0	
Point Calculation_877	22AG+78AL in x%	1050	LIQUID	##1	78.0	22.0	-57101.88068	31480.15741	84.3638458	31.54991306				1.0	
Point Calculation_878	24AG+76AL in x%	1050	LIQUID	##1	76.0	24.0	-57922.73721	31299.50739	84.97356629	31.53189018				1.0	
Point Calculation_879	26AG+74AL in x%	1050	LIQUID	##1	74.0	26.0	-58731.1135	31109.60306	85.5625872	31.51386627				1.0	
Point Calculation_880	28AG+72AL in x%	1050	LIQUID	##1	72.0	28.0	-59527.57993	30911.03647	86.13201562	31.49584122				1.0	
Point Calculation_881	30AG+70AL in x%	1050	LIQUID	##1	70.0	30.0	-60312.4759	30704.42742	86.68276507	31.47781503				1.0	
Point Calculation_882	32AG+68AL in x%	1050	LIQUID	##1	68.0	32.0	-61085.91093	30490.46683	87.21559787	31.45978726				1.0	
Point Calculation_883	34AG+66AL in x%	1050	LIQUID	##1	66.0	34.0	-61847.75854	30269.95439	87.73115517	31.44176312				1.0	
Point Calculation_884	36AG+64AL in x%	1050	LIQUID	##1	64.0	36.0	-62597.64962	30043.82937	88.22997999	31.42373876				1.0	
Point Calculation_885	38AG+62AL in x%	1050	LIQUID	##1	62.0	38.0	-63334.93937	29813.20288	88.71251643	31.40571212				1.0	
Point Calculation_886	40AG+60AL in x%	1050	LIQUID	##1	60.0	40.0	-64058.71994	29579.37012	89.17913339	31.38768457				1.0	
Point Calculation_887	42AG+58AL in x%	1050	LIQUID	##1	58.0	42.0	-64767.78514	29343.83084	89.63011045	31.36966361				1.0	
Point Calculation_888	44AG+56AL in x%	1050	LIQUID	##1	56.0	44.0	-65460.61685	29108.29754	90.06563275	31.35163402				1.0	
Point Calculation_889	46AG+54AL in x%	1050	LIQUID	##1	54.0	46.0	-66135.36607	28874.69956	90.48577679	31.33360852				1.0	
Point Calculation_890	48AG+52AL in x%	1050	LIQUID	##1	52.0	48.0	-66789.83729	28645.18023	90.89049287	31.31558552				1.0	
Point Calculation_891	50AG+50AL in x%	1050	LIQUID	##1	50.0	50.0	-67421.46518	28422.09109	91.2795774	31.29755888				1.0	
Point Calculation_892	52AG+48AL in x%	1050	LIQUID	##1	48.0	52.0	-68027.30014	28207.97749	91.65264536	31.27953133				1.0	
Point Calculation_893	54AG+46AL in x%	1050	LIQUID	##1	46.0	54.0	-68603.98914	28005.56018	92.00909459	31.26150651				1.0	
Point Calculation_894	56AG+44AL in x%	1050	LIQUID	##1	44.0	56.0	-69147.75784	27817.71094	92.34806551	31.24348214				1.0	
Point Calculation_895	58AG+42AL in x%	1050	LIQUID	##1	42.0	58.0	-69654.3931	27647.42249	92.6683958	31.22545505				1.0	
Point Calculation_896	60AG+40AL in x%	1050	LIQUID	##1	40.0	60.0	-70119.22551	27497.77279	92.96856982	31.2074325				1.0	
Point Calculation_897	62AG+38AL in x%	1050	LIQUID	##1	38.0	62.0	-70537.1121	27371.88369	93.24666265	31.18940359				1.0	
Point Calculation_898	64AG+36AL in x%	1050	LIQUID	##1	36.0	64.0	-70902.41877	27272.87388	93.50027872	31.17138014				1.0	
Point Calculation_899	66AG+34AL in x%	1050	LIQUID	##1	34.0	66.0	-71209.00247	27203.80629	93.72648453	31.1533535				1.0	
Point Calculation_900	68AG+32AL in x%	1050	LIQUID	##1	32.0	68.0	-71450.19245	27167.62975	93.92173544	31.13533095				1.0	
Point Calculation_901	70AG+30AL in x%	1050	LIQUID	##1	30.0	70.0	-71618.77043	27167.11505	94.08179569	31.11730431				1.0	
Point Calculation_902	72AG+28AL in x%	1050	LIQUID	##1	28.0	72.0	-71706.94852	27204.78532	94.20165128	31.09927858				1.0	
Point Calculation_903	74AG+26AL in x%	1050	LIQUID	##1	26.0	74.0	-71706.34428	27282.84082	94.27541438	31.08125194				1.0	
Point Calculation_904	76AG+24AL in x%	1050	LIQUID	##1	24.0	76.0	-71607.95089	27403.07801	94.29621799	31.06322712				1.0	
Point Calculation_905	78AG+22AL in x%	1050	LIQUID+BCC_A2	##2	22.0	78.0	-71403.16031	25106.82601	91.91427268	30.95527348				0.7124447003	0.2875552997
Point Calculation_906	80AG+20AL in x%	1050	BCC_A2+FCC_A1	##2	20.0	80.0	-71130.44633	18969.87347	85.80982839	30.69762787	0.2729319265				0.7270680735
Point Calculation_907	82AG+18AL in x%	1050	FCC_A1	##1	18.0	82.0	-70827.9243	18259.17843	84.84485974	30.65436286	1.0				
Point Calculation_908	84AG+16AL in x%	1050	FCC_A1	##1	16.0	84.0	-70428.84484	18357.25802	84.5581932	30.61110184	1.0				
Point Calculation_909	86AG+14AL in x%	1050	FCC_A1	##1	14.0	86.0	-69874.74984	18489.17446	84.15611839	30.56783445	1.0				
Point Calculation_910	88AG+12AL in x%	1050	FCC_A1	##1	12.0	88.0	-69149.07085	18658.4026	83.62616519	30.52457365	1.0				
Point Calculation_911	90AG+10AL in x%	1050	FCC_A1	##1	10.0	90.0	-68233.34211	18868.79952	82.9544206	30.48131308	1.0				
Point Calculation_912	92AG+8AL in x%	1050	FCC_A1	##1	8.0	92.0	-67106.52508	19124.62942	82.12490905	30.43805001	1.0				
Point Calculation_913	94AG+6AL in x%	1050	FCC_A1	##1	6.0	94.0	-65743.65681	19430.58856	81.11832892	30.39478694	1.0				
Point Calculation_914	96AG+4AL in x%	1050	FCC_A1	##1	4.0	96.0	-64112.61226	19791.83005	79.90899267	30.35152262	1.0				
Point Calculation_915	98AG+2AL in x%	1050	FCC_A1	##1	2.0	98.0	-62163.51372	20213.98881	78.45476431	30.30825961	1.0				
Point Calculation_916	100AG+0AL in x%	1050	FCC_A1	##1		100.0	-59726.86407	20703.20639	76.60006711	30.26499682	1.0				
Point Calculation_917	0AG+100AL in x%	1100	LIQUID	##1	100.0		-50190.89455	34127.0202	76.65264977	31.74819711				1.0	
Point Calculation_918	2AG+98AL in x%	1100	LIQUID	##1	98.0	2.0	-51603.68332	34139.05589	77.94794474	31.74260554				1.0	
Point Calculation_919	4AG+96AL in x%	1100	LIQUID	##1	96.0	4.0	-52775.55804	34119.10551	78.99514868	31.73700848				1.0	
Point Calculation_920	6AG+94AL in x%	1100	LIQUID	##1	94.0	6.0	-53862.35968	34071.9325	79.94026562	31.73141523				1.0	
Point Calculation_921	8AG+92AL in x%	1100	LIQUID	##1	92.0	8.0	-54895.94028	34001.47829	80.81583506	31.72582178				1.0	
Point Calculation_922	10AG+90AL in x%	1100	LIQUID	##1	90.0	10.0	-55890.81442	33910.96785	81.63798388	31.72022845				1.0	
Point Calculation_923	12AG+88AL in x%	1100	LIQUID	##1	88.0	12.0	-56855.18902	33803.0095	82.41654411	31.71463312				1.0	
Point Calculation_924	14AG+86AL in x%	1100	LIQUID	##1	86.0	14.0	-57794.29085	33679.68914	83.15816363	31.70904007				1.0	
Point Calculation_925	16AG+84AL in x%	1100	LIQUID	##1	84.0	16.0	-58711.71917	33542.65875	83.86761629	31.7034427				1.0	
Point Calculation_926	18AG+82AL in x%	1100	LIQUID	##1	82.0	18.0	-59610.09088	33393.21936	84.54846385	31.69785306				1.0	
Point Calculation_927	20AG+80AL in x%	1100	LIQUID	##1	80.0	20.0	-60491.37921	33232.39825	85.20343406	31.69225808				1.0	
Point Calculation_928	22AG+78AL in x%	1100	LIQUID	##1	78.0	22.0	-61357.10185	33061.0206	85.83465678	31.68666253				1.0	
Point Calculation_929	24AG+76AL in x%	1100	LIQUID	##1	76.0	24.0	-62208.42802	32879.77545	86.44382133	31.68106766				1.0	
Point Calculation_930	26AG+74AL in x%	1100	LIQUID	##1	74.0	26.0	-63046.23902	32689.27597	87.03228636	31.67547506				1.0	
Point Calculation_931	28AG+72AL in x%	1100	LIQUID	##1	72.0	28.0	-63871.16066	32490.1142	87.60115896	31.66988417				1.0	
Point Calculation_932	30AG+70AL in x%	1100	LIQUID	##1	70.0	30.0	-64683.57797	32282.90995	88.15135265	31.6642876				1.0	
Point Calculation_933	32AG+68AL in x%	1100	LIQUID	##1	68.0	32.0	-65483.6385	32068.35415	88.68362968	31.65869239				1.0	
Point Calculation_934	34AG+66AL in x%	1100	LIQUID	##1	66.0	34.0	-66271.24768	31847.24654	89.19863111	31.6530974				1.0	
Point Calculation_935	36AG+64AL in x%	1100	LIQUID	##1	64.0	36.0	-67046.06281	31620.5266	89.69689946	31.64750538				1.0	
Point Calculation_936	38AG+62AL in x%	1100	LIQUID	##1	62.0	38.0	-67807.46291	31389.30501	90.17887993	31.64191244				1.0	
Point Calculation_937	40AG+60AL in x%	1100	LIQUID	##1	60.0	40.0	-68554.55784	31154.87714	90.64494089	31.63632041				1.0	
Point Calculation_938	42AG+58AL in x%	1100	LIQUID	##1	58.0	42.0	-69286.15542	30918.74274	91.09536197	31.63072384				1.0	
Point Calculation_939	44AG+56AL in x%	1100	LIQUID	##1	56.0	44.0	-70000.7468	30682.61433	91.5303283	31.62512795				1.0	
Point Calculation_940	46AG+54AL in x%	1100	LIQUID	##1	54.0	46.0	-70696.48675	30448.42124	91.94991636	31.61953456				1.0	
Point Calculation_941	48AG+52AL in x%	1100	LIQUID	##1	52.0	48.0	-71371.17735	30218.30679	92.35407649	31.61394298				1.0	
Point Calculation_942	50AG+50AL in x%	1100	LIQUID	##1	50.0	50.0	-72022.24305	29994.62252	92.74260507	31.60834413				1.0	
Point Calculation_943	52AG+48AL in x%	1100	LIQUID	##1	48.0	52.0	-72646.71501	29779.91379	93.11511709	31.60275529				1.0	
Point Calculation_944	54AG+46AL in x%	1100	LIQUID	##1	46.0	54.0	-73241.21006	29576.90135	93.47101037	31.5971569				1.0	
Point Calculation_945	56AG+44AL in x%	1100	LIQUID	##1	44.0	56.0	-73801.9109	29388.45698	93.80942535	31.59156532				1.0	
Point Calculation_946	58AG+42AL in x%	1100	LIQUID	##1	42.0	58.0	-74324.54626	29217.5734	94.12919969	31.58597102				1.0	
Point Calculation_947	60AG+40AL in x%	1100	LIQUID	##1	40.0	60.0	-74804.37097	29067.32857	94.42881776	31.58037809				1.0	
Point Calculation_948	62AG+38AL in x%	1100	LIQUID	##1	38.0	62.0	-75236.14578	28940.84434	94.70635465	31.57478197				1.0	
Point Calculation_949	64AG+36AL in x%	1100	LIQUID	##1	36.0	64.0	-75614.11685	28841.2394	94.95941477	31.56918858				1.0	
Point Calculation_950	66AG+34AL in x%	1100	LIQUID	##1	34.0	66.0	-75931.99442	28771.57669	95.18506464	31.56359336				1.0	
Point Calculation_951	68AG+32AL in x%	1100	LIQUID	##1	32.0	68.0	-76182.93054	28734.80502	95.3797596	31.55799952				1.0	
Point Calculation_952	70AG+30AL in x%	1100	LIQUID	##1	30.0	70.0	-76359.49511	28733.69519	95.5392639	31.55240431				1.0	
Point Calculation_953	72AG+28AL in x%	1100	LIQUID	##1	28.0	72.0	-76453.64957	28770.77033	95.65856354	31.54681365				1.0	
Point Calculation_954	74AG+26AL in x%	1100	LIQUID	##1	26.0	74.0	-76456.71706	28848.2307	95.7317707	31.54122116				1.0	
Point Calculation_955	76AG+24AL in x%	1100	LIQUID	##1	24.0	76.0	-76359.34744	28967.87276	95.75201836	31.53562732				1.0	
Point Calculation_956	78AG+22AL in x%	1100	LIQUID	##1	22.0	78.0	-76151.47459	29131.00263	95.71134292	31.53003438				1.0	
Point Calculation_957	80AG+20AL in x%	1100	LIQUID	##1	20.0	80.0	-75822.26224	29338.3439	95.60055103	31.52443735				1.0	
Point Calculation_958	82AG+18AL in x%	1100	LIQUID	##1	18.0	82.0	-75360.03202	29589.93979	95.40906528	31.51884214				1.0	
Point Calculation_959	84AG+16AL in x%	1100	LIQUID+FCC_A1	##2	16.0	84.0	-74758.87915	27351.10139	92.82725504	31.36371869	0.2496560816			0.7503439184	
Point Calculation_960	86AG+14AL in x%	1100	FCC_A1	##1	14.0	86.0	-74118.51001	20025.89772	85.58582521	30.90585634	1.0				
Point Calculation_961	88AG+12AL in x%	1100	FCC_A1	##1	12.0	88.0	-73366.28821	20193.31603	85.05418567	30.87633596	1.0				
Point Calculation_962	90AG+10AL in x%	1100	FCC_A1	##1	10.0	90.0	-72416.9271	20401.90311	84.38075473	30.84681513	1.0				
Point Calculation_963	92AG+8AL in x%	1100	FCC_A1	##1	8.0	92.0	-71248.58934	20655.92318	83.54955684	30.81729475	1.0				
Point Calculation_964	94AG+6AL in x%	1100	FCC_A1	##1	6.0	94.0	-69835.34692	20960.07248	82.54129036	30.78777619	1.0				
Point Calculation_965	96AG+4AL in x%	1100	FCC_A1	##1	4.0	96.0	-68143.79041	21319.50413	81.33026777	30.7582557	1.0				
Point Calculation_966	98AG+2AL in x%	1100	FCC_A1	##1	2.0	98.0	-66121.93531	21739.85306	79.87435306	30.72873356	1.0				
Point Calculation_967	100AG+0AL in x%	1100	FCC_A1	##1		100.0	-63592.50566	22227.2608	78.01796951	30.69921506	1.0				
Point Calculation_968	0AG+100AL in x%	1150	LIQUID	##1	100.0		-54059.07	35714.4298	78.06391286	31.74817528				1.0	
Point Calculation_969	2AG+98AL in x%	1150	LIQUID	##1	98.0	2.0	-55536.62218	35726.52121	79.35925512	31.75621525				1.0	
Point Calculation_970	4AG+96AL in x%	1150	LIQUID	##1	96.0	4.0	-56760.85575	35706.62655	80.40650635	31.76424975				1.0	
Point Calculation_971	6AG+94AL in x%	1150	LIQUID	##1	94.0	6.0	-57894.91191	35659.50925	81.35167057	31.77228582				1.0	
Point Calculation_972	8AG+92AL in x%	1150	LIQUID	##1	92.0	8.0	-58972.26964	35589.11076	82.2272873	31.78032575				1.0	
Point Calculation_973	10AG+90AL in x%	1150	LIQUID	##1	90.0	10.0	-60008.2499	35498.65603	83.04948342	31.78836211				1.0	
Point Calculation_974	12AG+88AL in x%	1150	LIQUID	##1	88.0	12.0	-61011.55118	35390.75341	83.82809094	31.79639874				1.0	
Point Calculation_975	14AG+86AL in x%	1150	LIQUID	##1	86.0	14.0	-61987.73266	35267.48876	84.56975775	31.80443845				1.0	
Point Calculation_976	16AG+84AL in x%	1150	LIQUID	##1	84.0	16.0	-62940.63228	35130.51409	85.27925771	31.8124727				1.0	
Point Calculation_977	18AG+82AL in x%	1150	LIQUID	##1	82.0	18.0	-63873.04504	34981.13041	85.96015256	31.82051116				1.0	
Point Calculation_978	20AG+80AL in x%	1150	LIQUID	##1	80.0	20.0	-64787.08055	34820.36502	86.61517006	31.82855132				1.0	
Point Calculation_979	22AG+78AL in x%	1150	LIQUID	##1	78.0	22.0	-65684.363	34649.04309	87.24644008	31.83658534				1.0	
Point Calculation_980	24AG+76AL in x%	1150	LIQUID	##1	76.0	24.0	-66566.14609	34467.85364	87.85565194	31.84462403				1.0	
Point Calculation_981	26AG+74AL in x%	1150	LIQUID	##1	74.0	26.0	-67433.37908	34277.40987	88.44416431	31.85266191				1.0	
Point Calculation_982	28AG+72AL in x%	1150	LIQUID	##1	72.0	28.0	-68286.74317	34078.30378	89.0130843	31.86070207				1.0	
Point Calculation_983	30AG+70AL in x%	1150	LIQUID	##1	70.0	30.0	-69126.66905	33871.15518	89.56332542	31.86873951				1.0	
Point Calculation_984	32AG+68AL in x%	1150	LIQUID	##1	68.0	32.0	-69953.34232	33656.65504	90.09564987	31.87677285				1.0	
Point Calculation_985	34AG+66AL in x%	1150	LIQUID	##1	66.0	34.0	-70766.70035	33435.6031	90.61069865	31.88481278				1.0	
Point Calculation_986	36AG+64AL in x%	1150	LIQUID	##1	64.0	36.0	-71566.42332	33208.9401	91.10901167	31.8928484				1.0	
Point Calculation_987	38AG+62AL in x%	1150	LIQUID	##1	62.0	38.0	-72351.9247	32977.77318	91.59104164	31.90088879				1.0	
Point Calculation_988	40AG+60AL in x%	1150	LIQUID	##1	60.0	40.0	-73122.3213	32743.40105	92.05714986	31.9089244				1.0	
Point Calculation_989	42AG+58AL in x%	1150	LIQUID	##1	58.0	42.0	-73876.43855	32507.32238	92.5076182	31.91696433				1.0	
Point Calculation_990	44AG+56AL in x%	1150	LIQUID	##1	56.0	44.0	-74612.77687	32271.2497	92.9426318	31.92499836				1.0	
Point Calculation_991	46AG+54AL in x%	1150	LIQUID	##1	54.0	46.0	-75329.49484	32037.11235	93.36226712	31.93303875				1.0	
Point Calculation_992	48AG+52AL in x%	1150	LIQUID	##1	52.0	48.0	-76024.3921	31807.05361	93.76647453	31.94107459				1.0	
Point Calculation_993	50AG+50AL in x%	1150	LIQUID	##1	50.0	50.0	-76694.88291	31583.42506	94.1550504	31.94910997				1.0	
Point Calculation_994	52AG+48AL in x%	1150	LIQUID	##1	48.0	52.0	-77337.97914	31368.77204	94.52760972	31.95714809				1.0	
Point Calculation_995	54AG+46AL in x%	1150	LIQUID	##1	46.0	54.0	-77950.26753	31165.81532	94.8835503	31.96518575				1.0	
Point Calculation_996	56AG+44AL in x%	1150	LIQUID	##1	44.0	56.0	-78527.88779	30977.42666	95.22201257	31.97322386				1.0	
